[run number],number-of-tasks,vicinity-radius,dependence-exponent,number-of-people,willingness-to-help,initial-patience,self-conscious-coeff,[step]
7585,100,10,1,1,100,100,0.5,503
7586,100,10,1,1,100,100,0.5,481
7587,100,10,1,1,100,100,0.5,459
7588,100,10,1,1,100,100,0.5,490
7589,100,10,1,1,100,100,0.5,486
7590,100,10,1,1,100,100,0.5,475
7593,100,10,1,1,100,100,0.5,467
7591,100,10,1,1,100,100,0.5,447
7594,100,10,1,1,100,100,0.5,501
7597,100,10,1,1,100,100,0.5,448
7595,100,10,1,1,100,100,0.5,501
7596,100,10,1,1,100,100,0.5,474
7592,100,10,1,1,100,100,0.5,454
7598,100,10,1,1,100,100,0.5,457
7599,100,10,1,1,100,100,0.5,484
7600,100,10,1,1,100,100,0.5,503
7601,100,10,1,1,100,100,1,465
7602,100,10,1,1,100,100,1,501
7603,100,10,1,1,100,100,1,475
7604,100,10,1,1,100,100,1,490
7605,100,10,1,1,100,100,1,479
7606,100,10,1,1,100,100,1,488
7610,100,10,1,1,100,100,1,494
7608,100,10,1,1,100,100,1,463
7607,100,10,1,1,100,100,1,502
7609,100,10,1,1,100,100,1,450
7611,100,10,1,1,100,100,1,478
7614,100,10,1,1,100,100,1,463
7612,100,10,1,1,100,100,1,477
7616,100,10,1,1,100,100,1,460
7613,100,10,1,1,100,100,1,467
7615,100,10,1,1,100,100,1,504
7617,100,10,1,1,100,100,1,471
7618,100,10,1,1,100,100,1,473
7619,100,10,1,1,100,100,1,510
7620,100,10,1,1,100,100,1,483
7621,100,10,1,1,100,100,1,442
7623,100,10,1,1,100,100,1,481
7622,100,10,1,1,100,100,1,455
7625,100,10,1,1,100,100,1,472
7624,100,10,1,1,100,100,1,478
7632,100,10,1,1,100,100,1,466
7628,100,10,1,1,100,100,1,460
7627,100,10,1,1,100,100,1,473
7630,100,10,1,1,100,100,1,454
7626,100,10,1,1,100,100,1,493
7629,100,10,1,1,100,100,1,457
7633,100,10,1,1,100,100,1,478
7634,100,10,1,1,100,100,1,472
7631,100,10,1,1,100,100,1,487
7635,100,10,1,1,100,100,1,455
7636,100,10,1,1,100,100,1,461
7637,100,10,1,1,100,100,1,485
7638,100,10,1,1,100,100,1,487
7639,100,10,1,1,100,100,1,485
7640,100,10,1,1,100,100,1,499
7643,100,10,1,1,100,100,1,463
7642,100,10,1,1,100,100,1,494
7641,100,10,1,1,100,100,1,444
7645,100,10,1,1,100,100,1,458
7649,100,10,1,1,100,100,1,459
7644,100,10,1,1,100,100,1,453
7648,100,10,1,1,100,100,1,507
7647,100,10,1,1,100,100,1,446
7646,100,10,1,1,100,100,1,487
7651,100,10,1,1,100,100,1,471
7650,100,10,1,1,100,100,1,486
7652,100,10,1,1,100,100,1,460
7654,100,10,1,1,100,100,1,487
7653,100,10,1,1,100,100,1,503
7658,100,10,1,1,100,100,1,479
7655,100,10,1,1,100,100,1,532
7657,100,10,1,1,100,100,1,512
7660,100,10,1,1,100,100,1,499
7659,100,10,1,1,100,100,1,496
7656,100,10,1,1,100,100,1,488
7663,100,10,1,1,100,100,1,473
7661,100,10,1,1,100,100,1,488
7662,100,10,1,1,100,100,1,458
7664,100,10,1,1,100,100,1,469
7666,100,10,1,1,100,100,1,487
7665,100,10,1,1,100,100,1,491
7667,100,10,1,1,100,100,1,472
7668,100,10,1,1,100,100,1,468
7669,100,10,1,1,100,100,1,449
7670,100,10,1,1,100,100,1,447
7671,100,10,1,1,100,100,1,486
7674,100,10,1,1,100,100,1,496
7673,100,10,1,1,100,100,1,493
7672,100,10,1,1,100,100,1,484
7675,100,10,1,1,100,100,1,465
7678,100,10,1,1,100,100,1,470
7676,100,10,1,1,100,100,1,462
7677,100,10,1,1,100,100,1,482
7679,100,10,1,1,100,100,1,471
7681,100,10,1,1,100,100,1,500
7680,100,10,1,1,100,100,1,479
7684,100,10,1,1,100,100,1,472
7682,100,10,1,1,100,100,1,471
7683,100,10,1,1,100,100,1,479
7685,100,10,1,1,100,100,1,489
7687,100,10,1,1,100,100,1,484
7686,100,10,1,1,100,100,1,502
7688,100,10,1,1,100,100,1,466
7689,100,10,1,1,100,100,1,504
7690,100,10,1,1,100,100,1,471
7692,100,10,1,1,100,100,1,513
7691,100,10,1,1,100,100,1,472
7693,100,10,1,1,100,100,1,475
7694,100,10,1,1,100,100,1,483
7695,100,10,1,1,100,100,1,483
7696,100,10,1,1,100,100,1,470
7698,100,10,1,1,100,100,1,451
7701,100,10,1,1,100,100,1.5,455
7697,100,10,1,1,100,100,1,469
7699,100,10,1,1,100,100,1,476
7700,100,10,1,1,100,100,1,480
7702,100,10,1,1,100,100,1.5,468
7704,100,10,1,1,100,100,1.5,473
7703,100,10,1,1,100,100,1.5,481
7705,100,10,1,1,100,100,1.5,486
7707,100,10,1,1,100,100,1.5,461
7706,100,10,1,1,100,100,1.5,493
7709,100,10,1,1,100,100,1.5,484
7708,100,10,1,1,100,100,1.5,480
7710,100,10,1,1,100,100,1.5,460
7711,100,10,1,1,100,100,1.5,475
7712,100,10,1,1,100,100,1.5,448
7714,100,10,1,1,100,100,1.5,464
7713,100,10,1,1,100,100,1.5,513
7715,100,10,1,1,100,100,1.5,499
7718,100,10,1,1,100,100,1.5,474
7716,100,10,1,1,100,100,1.5,442
7717,100,10,1,1,100,100,1.5,456
7719,100,10,1,1,100,100,1.5,475
7721,100,10,1,1,100,100,1.5,490
7720,100,10,1,1,100,100,1.5,490
7722,100,10,1,1,100,100,1.5,468
7723,100,10,1,1,100,100,1.5,455
7724,100,10,1,1,100,100,1.5,462
7725,100,10,1,1,100,100,1.5,465
7727,100,10,1,1,100,100,1.5,468
7726,100,10,1,1,100,100,1.5,495
7729,100,10,1,1,100,100,1.5,471
7730,100,10,1,1,100,100,1.5,482
7728,100,10,1,1,100,100,1.5,469
7732,100,10,1,1,100,100,1.5,473
7731,100,10,1,1,100,100,1.5,476
7733,100,10,1,1,100,100,1.5,472
7736,100,10,1,1,100,100,1.5,462
7735,100,10,1,1,100,100,1.5,472
7734,100,10,1,1,100,100,1.5,469
7737,100,10,1,1,100,100,1.5,479
7738,100,10,1,1,100,100,1.5,462
7739,100,10,1,1,100,100,1.5,462
7740,100,10,1,1,100,100,1.5,459
7741,100,10,1,1,100,100,1.5,474
7742,100,10,1,1,100,100,1.5,504
7743,100,10,1,1,100,100,1.5,455
7744,100,10,1,1,100,100,1.5,515
7745,100,10,1,1,100,100,1.5,504
7746,100,10,1,1,100,100,1.5,510
7747,100,10,1,1,100,100,1.5,479
7748,100,10,1,1,100,100,1.5,486
7750,100,10,1,1,100,100,1.5,493
7751,100,10,1,1,100,100,1.5,487
7749,100,10,1,1,100,100,1.5,475
7754,100,10,1,1,100,100,1.5,487
7753,100,10,1,1,100,100,1.5,467
7752,100,10,1,1,100,100,1.5,470
7755,100,10,1,1,100,100,1.5,467
7756,100,10,1,1,100,100,1.5,500
7760,100,10,1,1,100,100,1.5,480
7759,100,10,1,1,100,100,1.5,468
7757,100,10,1,1,100,100,1.5,469
7761,100,10,1,1,100,100,1.5,519
7758,100,10,1,1,100,100,1.5,521
7762,100,10,1,1,100,100,1.5,484
7763,100,10,1,1,100,100,1.5,490
7765,100,10,1,1,100,100,1.5,474
7766,100,10,1,1,100,100,1.5,492
7764,100,10,1,1,100,100,1.5,478
7767,100,10,1,1,100,100,1.5,498
7769,100,10,1,1,100,100,1.5,470
7768,100,10,1,1,100,100,1.5,459
7770,100,10,1,1,100,100,1.5,476
7773,100,10,1,1,100,100,1.5,485
7772,100,10,1,1,100,100,1.5,481
7771,100,10,1,1,100,100,1.5,481
7776,100,10,1,1,100,100,1.5,482
7774,100,10,1,1,100,100,1.5,477
7777,100,10,1,1,100,100,1.5,503
7775,100,10,1,1,100,100,1.5,494
7778,100,10,1,1,100,100,1.5,478
7779,100,10,1,1,100,100,1.5,487
7780,100,10,1,1,100,100,1.5,479
7781,100,10,1,1,100,100,1.5,484
7785,100,10,1,1,100,100,1.5,452
7782,100,10,1,1,100,100,1.5,503
7784,100,10,1,1,100,100,1.5,503
7783,100,10,1,1,100,100,1.5,468
7787,100,10,1,1,100,100,1.5,462
7788,100,10,1,1,100,100,1.5,486
7791,100,10,1,1,100,100,1.5,476
7786,100,10,1,1,100,100,1.5,494
7790,100,10,1,1,100,100,1.5,483
7792,100,10,1,1,100,100,1.5,454
7795,100,10,1,1,100,100,1.5,469
7801,100,10,1,3,100,100,0.5,167
7793,100,10,1,1,100,100,1.5,460
7789,100,10,1,1,100,100,1.5,486
7794,100,10,1,1,100,100,1.5,459
7802,100,10,1,3,100,100,0.5,183
7796,100,10,1,1,100,100,1.5,463
7797,100,10,1,1,100,100,1.5,448
7804,100,10,1,3,100,100,0.5,170
7803,100,10,1,3,100,100,0.5,199
7805,100,10,1,3,100,100,0.5,176
7806,100,10,1,3,100,100,0.5,204
7807,100,10,1,3,100,100,0.5,179
7798,100,10,1,1,100,100,1.5,462
7809,100,10,1,3,100,100,0.5,161
7813,100,10,1,3,100,100,0.5,204
7810,100,10,1,3,100,100,0.5,235
7799,100,10,1,1,100,100,1.5,462
7808,100,10,1,3,100,100,0.5,248
7812,100,10,1,3,100,100,0.5,245
7811,100,10,1,3,100,100,0.5,306
7816,100,10,1,3,100,100,0.5,182
7800,100,10,1,1,100,100,1.5,497
7815,100,10,1,3,100,100,0.5,251
7814,100,10,1,3,100,100,0.5,205
7817,100,10,1,3,100,100,0.5,261
7818,100,10,1,3,100,100,0.5,233
7821,100,10,1,3,100,100,0.5,230
7820,100,10,1,3,100,100,0.5,231
7819,100,10,1,3,100,100,0.5,276
7824,100,10,1,3,100,100,0.5,169
7823,100,10,1,3,100,100,0.5,263
7826,100,10,1,3,100,100,0.5,219
7825,100,10,1,3,100,100,0.5,267
7827,100,10,1,3,100,100,0.5,220
7829,100,10,1,3,100,100,0.5,173
7822,100,10,1,3,100,100,0.5,282
7830,100,10,1,3,100,100,0.5,181
7831,100,10,1,3,100,100,0.5,218
7828,100,10,1,3,100,100,0.5,187
7832,100,10,1,3,100,100,0.5,192
7833,100,10,1,3,100,100,0.5,176
7835,100,10,1,3,100,100,0.5,211
7837,100,10,1,3,100,100,0.5,193
7836,100,10,1,3,100,100,0.5,201
7839,100,10,1,3,100,100,0.5,205
7838,100,10,1,3,100,100,0.5,203
7834,100,10,1,3,100,100,0.5,224
7840,100,10,1,3,100,100,0.5,210
7843,100,10,1,3,100,100,0.5,212
7848,100,10,1,3,100,100,0.5,173
7846,100,10,1,3,100,100,0.5,205
7847,100,10,1,3,100,100,0.5,168
7841,100,10,1,3,100,100,0.5,233
7844,100,10,1,3,100,100,0.5,213
7842,100,10,1,3,100,100,0.5,278
7845,100,10,1,3,100,100,0.5,246
7851,100,10,1,3,100,100,0.5,205
7849,100,10,1,3,100,100,0.5,246
7853,100,10,1,3,100,100,0.5,272
7854,100,10,1,3,100,100,0.5,256
7850,100,10,1,3,100,100,0.5,249
7852,100,10,1,3,100,100,0.5,245
7856,100,10,1,3,100,100,0.5,220
7857,100,10,1,3,100,100,0.5,226
7860,100,10,1,3,100,100,0.5,188
7855,100,10,1,3,100,100,0.5,254
7862,100,10,1,3,100,100,0.5,187
7858,100,10,1,3,100,100,0.5,280
7861,100,10,1,3,100,100,0.5,196
7859,100,10,1,3,100,100,0.5,279
7864,100,10,1,3,100,100,0.5,195
7863,100,10,1,3,100,100,0.5,239
7865,100,10,1,3,100,100,0.5,187
7866,100,10,1,3,100,100,0.5,169
7869,100,10,1,3,100,100,0.5,213
7868,100,10,1,3,100,100,0.5,210
7867,100,10,1,3,100,100,0.5,297
7872,100,10,1,3,100,100,0.5,188
7870,100,10,1,3,100,100,0.5,227
7871,100,10,1,3,100,100,0.5,270
7875,100,10,1,3,100,100,0.5,200
7876,100,10,1,3,100,100,0.5,271
7877,100,10,1,3,100,100,0.5,205
7873,100,10,1,3,100,100,0.5,217
7874,100,10,1,3,100,100,0.5,240
7881,100,10,1,3,100,100,0.5,187
7878,100,10,1,3,100,100,0.5,260
7882,100,10,1,3,100,100,0.5,186
7880,100,10,1,3,100,100,0.5,237
7879,100,10,1,3,100,100,0.5,271
7884,100,10,1,3,100,100,0.5,174
7883,100,10,1,3,100,100,0.5,206
7886,100,10,1,3,100,100,0.5,245
7885,100,10,1,3,100,100,0.5,190
7887,100,10,1,3,100,100,0.5,199
7888,100,10,1,3,100,100,0.5,208
7890,100,10,1,3,100,100,0.5,190
7891,100,10,1,3,100,100,0.5,177
7895,100,10,1,3,100,100,0.5,196
7889,100,10,1,3,100,100,0.5,243
7892,100,10,1,3,100,100,0.5,220
7893,100,10,1,3,100,100,0.5,218
7894,100,10,1,3,100,100,0.5,257
7898,100,10,1,3,100,100,0.5,189
7896,100,10,1,3,100,100,0.5,245
7897,100,10,1,3,100,100,0.5,198
7900,100,10,1,3,100,100,0.5,228
7902,100,10,1,3,100,100,1,190
7904,100,10,1,3,100,100,1,170
7901,100,10,1,3,100,100,1,273
7899,100,10,1,3,100,100,0.5,231
7903,100,10,1,3,100,100,1,234
7907,100,10,1,3,100,100,1,214
7905,100,10,1,3,100,100,1,287
7908,100,10,1,3,100,100,1,209
7911,100,10,1,3,100,100,1,215
7910,100,10,1,3,100,100,1,183
7906,100,10,1,3,100,100,1,295
7916,100,10,1,3,100,100,1,199
7915,100,10,1,3,100,100,1,166
7913,100,10,1,3,100,100,1,212
7914,100,10,1,3,100,100,1,213
7912,100,10,1,3,100,100,1,217
7909,100,10,1,3,100,100,1,266
7918,100,10,1,3,100,100,1,266
7919,100,10,1,3,100,100,1,186
7917,100,10,1,3,100,100,1,243
7921,100,10,1,3,100,100,1,199
7922,100,10,1,3,100,100,1,257
7920,100,10,1,3,100,100,1,226
7924,100,10,1,3,100,100,1,210
7927,100,10,1,3,100,100,1,202
7923,100,10,1,3,100,100,1,207
7926,100,10,1,3,100,100,1,201
7928,100,10,1,3,100,100,1,206
7925,100,10,1,3,100,100,1,192
7931,100,10,1,3,100,100,1,200
7929,100,10,1,3,100,100,1,219
7930,100,10,1,3,100,100,1,227
7933,100,10,1,3,100,100,1,217
7935,100,10,1,3,100,100,1,216
7936,100,10,1,3,100,100,1,198
7934,100,10,1,3,100,100,1,220
7932,100,10,1,3,100,100,1,262
7937,100,10,1,3,100,100,1,238
7940,100,10,1,3,100,100,1,188
7943,100,10,1,3,100,100,1,176
7938,100,10,1,3,100,100,1,213
7939,100,10,1,3,100,100,1,238
7944,100,10,1,3,100,100,1,202
7946,100,10,1,3,100,100,1,177
7948,100,10,1,3,100,100,1,183
7941,100,10,1,3,100,100,1,275
7947,100,10,1,3,100,100,1,218
7945,100,10,1,3,100,100,1,276
7949,100,10,1,3,100,100,1,235
7953,100,10,1,3,100,100,1,217
7952,100,10,1,3,100,100,1,179
7950,100,10,1,3,100,100,1,246
7955,100,10,1,3,100,100,1,211
7951,100,10,1,3,100,100,1,244
7954,100,10,1,3,100,100,1,226
7957,100,10,1,3,100,100,1,257
7942,100,10,1,3,100,100,1,348
7960,100,10,1,3,100,100,1,202
7956,100,10,1,3,100,100,1,200
7959,100,10,1,3,100,100,1,202
7958,100,10,1,3,100,100,1,217
7962,100,10,1,3,100,100,1,175
7961,100,10,1,3,100,100,1,201
7965,100,10,1,3,100,100,1,197
7963,100,10,1,3,100,100,1,225
7964,100,10,1,3,100,100,1,239
7966,100,10,1,3,100,100,1,195
7968,100,10,1,3,100,100,1,192
7970,100,10,1,3,100,100,1,221
7967,100,10,1,3,100,100,1,194
7969,100,10,1,3,100,100,1,209
7973,100,10,1,3,100,100,1,211
7972,100,10,1,3,100,100,1,201
7971,100,10,1,3,100,100,1,260
7974,100,10,1,3,100,100,1,224
7976,100,10,1,3,100,100,1,196
7975,100,10,1,3,100,100,1,225
7977,100,10,1,3,100,100,1,189
7979,100,10,1,3,100,100,1,185
7981,100,10,1,3,100,100,1,229
7980,100,10,1,3,100,100,1,244
7978,100,10,1,3,100,100,1,256
7984,100,10,1,3,100,100,1,228
7982,100,10,1,3,100,100,1,257
7987,100,10,1,3,100,100,1,202
7983,100,10,1,3,100,100,1,314
7985,100,10,1,3,100,100,1,270
7989,100,10,1,3,100,100,1,217
7986,100,10,1,3,100,100,1,232
7993,100,10,1,3,100,100,1,183
7994,100,10,1,3,100,100,1,232
7992,100,10,1,3,100,100,1,201
7990,100,10,1,3,100,100,1,243
7988,100,10,1,3,100,100,1,204
7991,100,10,1,3,100,100,1,226
7996,100,10,1,3,100,100,1,193
7995,100,10,1,3,100,100,1,250
7998,100,10,1,3,100,100,1,246
7997,100,10,1,3,100,100,1,249
8000,100,10,1,3,100,100,1,206
8003,100,10,1,3,100,100,1.5,188
8002,100,10,1,3,100,100,1.5,247
8006,100,10,1,3,100,100,1.5,209
7999,100,10,1,3,100,100,1,240
8001,100,10,1,3,100,100,1.5,247
8005,100,10,1,3,100,100,1.5,237
8008,100,10,1,3,100,100,1.5,231
8011,100,10,1,3,100,100,1.5,173
8009,100,10,1,3,100,100,1.5,229
8012,100,10,1,3,100,100,1.5,214
8010,100,10,1,3,100,100,1.5,239
8004,100,10,1,3,100,100,1.5,255
8013,100,10,1,3,100,100,1.5,246
8007,100,10,1,3,100,100,1.5,299
8015,100,10,1,3,100,100,1.5,225
8018,100,10,1,3,100,100,1.5,180
8014,100,10,1,3,100,100,1.5,188
8017,100,10,1,3,100,100,1.5,222
8020,100,10,1,3,100,100,1.5,216
8016,100,10,1,3,100,100,1.5,203
8019,100,10,1,3,100,100,1.5,252
8025,100,10,1,3,100,100,1.5,189
8021,100,10,1,3,100,100,1.5,219
8022,100,10,1,3,100,100,1.5,250
8023,100,10,1,3,100,100,1.5,236
8028,100,10,1,3,100,100,1.5,207
8024,100,10,1,3,100,100,1.5,221
8031,100,10,1,3,100,100,1.5,198
8029,100,10,1,3,100,100,1.5,205
8033,100,10,1,3,100,100,1.5,201
8027,100,10,1,3,100,100,1.5,263
8030,100,10,1,3,100,100,1.5,246
8034,100,10,1,3,100,100,1.5,209
8032,100,10,1,3,100,100,1.5,191
8026,100,10,1,3,100,100,1.5,241
8035,100,10,1,3,100,100,1.5,225
8037,100,10,1,3,100,100,1.5,198
8036,100,10,1,3,100,100,1.5,201
8038,100,10,1,3,100,100,1.5,280
8040,100,10,1,3,100,100,1.5,207
8043,100,10,1,3,100,100,1.5,227
8047,100,10,1,3,100,100,1.5,181
8042,100,10,1,3,100,100,1.5,224
8041,100,10,1,3,100,100,1.5,326
8052,100,10,1,3,100,100,1.5,222
8045,100,10,1,3,100,100,1.5,274
8048,100,10,1,3,100,100,1.5,286
8046,100,10,1,3,100,100,1.5,244
8049,100,10,1,3,100,100,1.5,205
8039,100,10,1,3,100,100,1.5,287
8051,100,10,1,3,100,100,1.5,273
8050,100,10,1,3,100,100,1.5,223
8044,100,10,1,3,100,100,1.5,334
8054,100,10,1,3,100,100,1.5,193
8053,100,10,1,3,100,100,1.5,230
8055,100,10,1,3,100,100,1.5,225
8058,100,10,1,3,100,100,1.5,189
8060,100,10,1,3,100,100,1.5,174
8059,100,10,1,3,100,100,1.5,180
8056,100,10,1,3,100,100,1.5,271
8057,100,10,1,3,100,100,1.5,264
8062,100,10,1,3,100,100,1.5,235
8065,100,10,1,3,100,100,1.5,169
8063,100,10,1,3,100,100,1.5,201
8066,100,10,1,3,100,100,1.5,225
8061,100,10,1,3,100,100,1.5,240
8067,100,10,1,3,100,100,1.5,178
8064,100,10,1,3,100,100,1.5,266
8068,100,10,1,3,100,100,1.5,221
8069,100,10,1,3,100,100,1.5,257
8070,100,10,1,3,100,100,1.5,202
8071,100,10,1,3,100,100,1.5,264
8074,100,10,1,3,100,100,1.5,218
8075,100,10,1,3,100,100,1.5,245
8081,100,10,1,3,100,100,1.5,186
8076,100,10,1,3,100,100,1.5,243
8073,100,10,1,3,100,100,1.5,318
8080,100,10,1,3,100,100,1.5,210
8072,100,10,1,3,100,100,1.5,304
8077,100,10,1,3,100,100,1.5,239
8079,100,10,1,3,100,100,1.5,255
8078,100,10,1,3,100,100,1.5,288
8082,100,10,1,3,100,100,1.5,260
8084,100,10,1,3,100,100,1.5,222
8083,100,10,1,3,100,100,1.5,212
8085,100,10,1,3,100,100,1.5,251
8086,100,10,1,3,100,100,1.5,216
8087,100,10,1,3,100,100,1.5,238
8091,100,10,1,3,100,100,1.5,198
8089,100,10,1,3,100,100,1.5,208
8093,100,10,1,3,100,100,1.5,181
8092,100,10,1,3,100,100,1.5,196
8094,100,10,1,3,100,100,1.5,216
8088,100,10,1,3,100,100,1.5,267
8095,100,10,1,3,100,100,1.5,224
8096,100,10,1,3,100,100,1.5,219
8103,100,10,1,5,100,100,0.5,108
8104,100,10,1,5,100,100,0.5,123
8098,100,10,1,3,100,100,1.5,194
8106,100,10,1,5,100,100,0.5,122
8090,100,10,1,3,100,100,1.5,282
8101,100,10,1,5,100,100,0.5,211
8107,100,10,1,5,100,100,0.5,129
8097,100,10,1,3,100,100,1.5,263
8102,100,10,1,5,100,100,0.5,177
8100,100,10,1,3,100,100,1.5,237
8099,100,10,1,3,100,100,1.5,210
8109,100,10,1,5,100,100,0.5,155
8108,100,10,1,5,100,100,0.5,149
8110,100,10,1,5,100,100,0.5,151
8105,100,10,1,5,100,100,0.5,244
8111,100,10,1,5,100,100,0.5,149
8116,100,10,1,5,100,100,0.5,116
8115,100,10,1,5,100,100,0.5,148
8113,100,10,1,5,100,100,0.5,159
8112,100,10,1,5,100,100,0.5,160
8114,100,10,1,5,100,100,0.5,163
8117,100,10,1,5,100,100,0.5,182
8118,100,10,1,5,100,100,0.5,151
8119,100,10,1,5,100,100,0.5,136
8120,100,10,1,5,100,100,0.5,134
8123,100,10,1,5,100,100,0.5,168
8121,100,10,1,5,100,100,0.5,146
8125,100,10,1,5,100,100,0.5,108
8124,100,10,1,5,100,100,0.5,169
8122,100,10,1,5,100,100,0.5,178
8126,100,10,1,5,100,100,0.5,145
8127,100,10,1,5,100,100,0.5,122
8129,100,10,1,5,100,100,0.5,115
8130,100,10,1,5,100,100,0.5,143
8128,100,10,1,5,100,100,0.5,146
8137,100,10,1,5,100,100,0.5,133
8132,100,10,1,5,100,100,0.5,156
8133,100,10,1,5,100,100,0.5,141
8134,100,10,1,5,100,100,0.5,165
8131,100,10,1,5,100,100,0.5,187
8139,100,10,1,5,100,100,0.5,130
8135,100,10,1,5,100,100,0.5,151
8136,100,10,1,5,100,100,0.5,148
8138,100,10,1,5,100,100,0.5,157
8142,100,10,1,5,100,100,0.5,145
8141,100,10,1,5,100,100,0.5,159
8140,100,10,1,5,100,100,0.5,153
8143,100,10,1,5,100,100,0.5,137
8146,100,10,1,5,100,100,0.5,132
8145,100,10,1,5,100,100,0.5,130
8147,100,10,1,5,100,100,0.5,132
8144,100,10,1,5,100,100,0.5,200
8148,100,10,1,5,100,100,0.5,163
8150,100,10,1,5,100,100,0.5,135
8152,100,10,1,5,100,100,0.5,160
8151,100,10,1,5,100,100,0.5,133
8149,100,10,1,5,100,100,0.5,169
8156,100,10,1,5,100,100,0.5,139
8155,100,10,1,5,100,100,0.5,109
8159,100,10,1,5,100,100,0.5,126
8158,100,10,1,5,100,100,0.5,152
8157,100,10,1,5,100,100,0.5,125
8154,100,10,1,5,100,100,0.5,167
8153,100,10,1,5,100,100,0.5,197
8160,100,10,1,5,100,100,0.5,139
8161,100,10,1,5,100,100,0.5,159
8162,100,10,1,5,100,100,0.5,188
8163,100,10,1,5,100,100,0.5,135
8169,100,10,1,5,100,100,0.5,129
8167,100,10,1,5,100,100,0.5,124
8166,100,10,1,5,100,100,0.5,147
8168,100,10,1,5,100,100,0.5,139
8165,100,10,1,5,100,100,0.5,191
8164,100,10,1,5,100,100,0.5,152
8170,100,10,1,5,100,100,0.5,177
8171,100,10,1,5,100,100,0.5,156
8174,100,10,1,5,100,100,0.5,124
8172,100,10,1,5,100,100,0.5,152
8173,100,10,1,5,100,100,0.5,152
8178,100,10,1,5,100,100,0.5,121
8175,100,10,1,5,100,100,0.5,171
8177,100,10,1,5,100,100,0.5,134
8179,100,10,1,5,100,100,0.5,126
8176,100,10,1,5,100,100,0.5,202
8184,100,10,1,5,100,100,0.5,124
8180,100,10,1,5,100,100,0.5,176
8183,100,10,1,5,100,100,0.5,134
8182,100,10,1,5,100,100,0.5,163
8185,100,10,1,5,100,100,0.5,128
8181,100,10,1,5,100,100,0.5,143
8187,100,10,1,5,100,100,0.5,112
8186,100,10,1,5,100,100,0.5,139
8189,100,10,1,5,100,100,0.5,125
8188,100,10,1,5,100,100,0.5,134
8191,100,10,1,5,100,100,0.5,130
8190,100,10,1,5,100,100,0.5,142
8195,100,10,1,5,100,100,0.5,146
8192,100,10,1,5,100,100,0.5,157
8194,100,10,1,5,100,100,0.5,138
8197,100,10,1,5,100,100,0.5,124
8193,100,10,1,5,100,100,0.5,200
8198,100,10,1,5,100,100,0.5,113
8196,100,10,1,5,100,100,0.5,137
8199,100,10,1,5,100,100,0.5,143
8200,100,10,1,5,100,100,0.5,173
8201,100,10,1,5,100,100,1,131
8202,100,10,1,5,100,100,1,145
8207,100,10,1,5,100,100,1,170
8203,100,10,1,5,100,100,1,155
8205,100,10,1,5,100,100,1,148
8204,100,10,1,5,100,100,1,163
8209,100,10,1,5,100,100,1,140
8210,100,10,1,5,100,100,1,148
8206,100,10,1,5,100,100,1,207
8208,100,10,1,5,100,100,1,218
8212,100,10,1,5,100,100,1,139
8213,100,10,1,5,100,100,1,153
8211,100,10,1,5,100,100,1,141
8214,100,10,1,5,100,100,1,180
8215,100,10,1,5,100,100,1,157
8216,100,10,1,5,100,100,1,131
8217,100,10,1,5,100,100,1,147
8218,100,10,1,5,100,100,1,152
8222,100,10,1,5,100,100,1,136
8221,100,10,1,5,100,100,1,178
8220,100,10,1,5,100,100,1,128
8225,100,10,1,5,100,100,1,161
8223,100,10,1,5,100,100,1,136
8227,100,10,1,5,100,100,1,140
8226,100,10,1,5,100,100,1,141
8219,100,10,1,5,100,100,1,182
8229,100,10,1,5,100,100,1,141
8228,100,10,1,5,100,100,1,134
8224,100,10,1,5,100,100,1,213
8231,100,10,1,5,100,100,1,127
8230,100,10,1,5,100,100,1,180
8232,100,10,1,5,100,100,1,123
8233,100,10,1,5,100,100,1,204
8236,100,10,1,5,100,100,1,165
8237,100,10,1,5,100,100,1,148
8235,100,10,1,5,100,100,1,163
8240,100,10,1,5,100,100,1,149
8242,100,10,1,5,100,100,1,122
8241,100,10,1,5,100,100,1,144
8234,100,10,1,5,100,100,1,228
8243,100,10,1,5,100,100,1,175
8239,100,10,1,5,100,100,1,151
8238,100,10,1,5,100,100,1,185
8247,100,10,1,5,100,100,1,144
8245,100,10,1,5,100,100,1,186
8246,100,10,1,5,100,100,1,179
8244,100,10,1,5,100,100,1,197
8249,100,10,1,5,100,100,1,157
8251,100,10,1,5,100,100,1,120
8248,100,10,1,5,100,100,1,197
8254,100,10,1,5,100,100,1,132
8250,100,10,1,5,100,100,1,137
8252,100,10,1,5,100,100,1,133
8253,100,10,1,5,100,100,1,207
8259,100,10,1,5,100,100,1,173
8258,100,10,1,5,100,100,1,140
8257,100,10,1,5,100,100,1,144
8255,100,10,1,5,100,100,1,181
8260,100,10,1,5,100,100,1,197
8256,100,10,1,5,100,100,1,169
8261,100,10,1,5,100,100,1,148
8263,100,10,1,5,100,100,1,192
8264,100,10,1,5,100,100,1,162
8268,100,10,1,5,100,100,1,132
8267,100,10,1,5,100,100,1,127
8271,100,10,1,5,100,100,1,134
8262,100,10,1,5,100,100,1,209
8270,100,10,1,5,100,100,1,146
8269,100,10,1,5,100,100,1,145
8265,100,10,1,5,100,100,1,168
8273,100,10,1,5,100,100,1,219
8275,100,10,1,5,100,100,1,145
8272,100,10,1,5,100,100,1,202
