[run number],number-of-tasks,vicinity-radius,self-conscious-coeff,dependence-exponent,number-of-people,initial-patience,willingness-to-help,[step]
3813,100,10,1,1,25,100,40,127
3815,100,10,1,1,29,100,40,116
3820,100,10,1,1,39,100,40,86
3816,100,10,1,1,31,100,40,96
3818,100,10,1,1,35,100,40,109
3817,100,10,1,1,33,100,40,135
3819,100,10,1,1,37,100,40,108
3822,100,10,1,1,43,100,40,81
3814,100,10,1,1,27,100,40,123
3821,100,10,1,1,41,100,40,98
3823,100,10,1,1,45,100,40,107
3824,100,10,1,1,47,100,40,92
3802,100,10,1,1,3,100,40,406
3826,100,10,1,1,51,100,40,88
3825,100,10,1,1,49,100,40,103
3827,100,10,1,1,53,100,40,87
3829,100,10,1,1,57,100,40,120
3828,100,10,1,1,55,100,40,103
3831,100,10,1,1,61,100,40,85
3830,100,10,1,1,59,100,40,101
3833,100,10,1,1,65,100,40,101
3835,100,10,1,1,69,100,40,80
3832,100,10,1,1,63,100,40,105
3834,100,10,1,1,67,100,40,104
3836,100,10,1,1,71,100,40,101
3837,100,10,1,1,73,100,40,98
3839,100,10,1,1,77,100,40,92
3840,100,10,1,1,79,100,40,86
3841,100,10,1,1,81,100,40,95
3838,100,10,1,1,75,100,40,115
3842,100,10,1,1,83,100,40,114
3849,100,10,1,1,97,100,40,79
3801,100,10,1,1,1,100,40,618
3847,100,10,1,1,93,100,40,85
3845,100,10,1,1,89,100,40,95
3846,100,10,1,1,91,100,40,98
3844,100,10,1,1,87,100,40,112
3843,100,10,1,1,85,100,40,79
3848,100,10,1,1,95,100,40,93
3855,100,10,1,1,9,100,60,117
3854,100,10,1,1,7,100,60,129
3850,100,10,1,1,99,100,40,96
3860,100,10,1,1,19,100,60,85
3858,100,10,1,1,15,100,60,89
3859,100,10,1,1,17,100,60,96
3864,100,10,1,1,27,100,60,78
3862,100,10,1,1,23,100,60,88
3863,100,10,1,1,25,100,60,72
3857,100,10,1,1,13,100,60,141
3861,100,10,1,1,21,100,60,101
3866,100,10,1,1,31,100,60,61
3853,100,10,1,1,5,100,60,189
3856,100,10,1,1,11,100,60,186
3865,100,10,1,1,29,100,60,74
3867,100,10,1,1,33,100,60,76
3868,100,10,1,1,35,100,60,101
3852,100,10,1,1,3,100,60,223
3869,100,10,1,1,37,100,60,74
3872,100,10,1,1,43,100,60,63
3870,100,10,1,1,39,100,60,80
3871,100,10,1,1,41,100,60,75
3873,100,10,1,1,45,100,60,70
3874,100,10,1,1,47,100,60,88
3876,100,10,1,1,51,100,60,76
3878,100,10,1,1,55,100,60,71
3879,100,10,1,1,57,100,60,74
3877,100,10,1,1,53,100,60,90
3875,100,10,1,1,49,100,60,99
3880,100,10,1,1,59,100,60,74
3882,100,10,1,1,63,100,60,67
3883,100,10,1,1,65,100,60,60
3881,100,10,1,1,61,100,60,73
3884,100,10,1,1,67,100,60,62
3887,100,10,1,1,73,100,60,63
3886,100,10,1,1,71,100,60,68
3885,100,10,1,1,69,100,60,83
3888,100,10,1,1,75,100,60,73
3892,100,10,1,1,83,100,60,58
3890,100,10,1,1,79,100,60,73
3889,100,10,1,1,77,100,60,75
3891,100,10,1,1,81,100,60,68
3893,100,10,1,1,85,100,60,67
3894,100,10,1,1,87,100,60,73
3896,100,10,1,1,91,100,60,70
3895,100,10,1,1,89,100,60,83
3898,100,10,1,1,95,100,60,72
3899,100,10,1,1,97,100,60,70
3897,100,10,1,1,93,100,60,88
3908,100,10,1,1,15,100,80,78
3900,100,10,1,1,99,100,60,74
3906,100,10,1,1,11,100,80,92
3910,100,10,1,1,19,100,80,71
3905,100,10,1,1,9,100,80,130
3904,100,10,1,1,7,100,80,133
3909,100,10,1,1,17,100,80,105
3907,100,10,1,1,13,100,80,133
3911,100,10,1,1,21,100,80,90
3912,100,10,1,1,23,100,80,91
3914,100,10,1,1,27,100,80,73
3851,100,10,1,1,1,100,60,551
3913,100,10,1,1,25,100,80,79
3902,100,10,1,1,3,100,80,190
3915,100,10,1,1,29,100,80,64
3903,100,10,1,1,5,100,80,219
3916,100,10,1,1,31,100,80,88
3919,100,10,1,1,37,100,80,64
3920,100,10,1,1,39,100,80,59
3918,100,10,1,1,35,100,80,61
3917,100,10,1,1,33,100,80,69
3922,100,10,1,1,43,100,80,59
3921,100,10,1,1,41,100,80,70
3924,100,10,1,1,47,100,80,64
3926,100,10,1,1,51,100,80,68
3927,100,10,1,1,53,100,80,65
3923,100,10,1,1,45,100,80,76
3930,100,10,1,1,59,100,80,49
3929,100,10,1,1,57,100,80,56
3928,100,10,1,1,55,100,80,57
3925,100,10,1,1,49,100,80,67
3931,100,10,1,1,61,100,80,53
3934,100,10,1,1,67,100,80,58
3932,100,10,1,1,63,100,80,57
3937,100,10,1,1,73,100,80,54
3935,100,10,1,1,69,100,80,66
3933,100,10,1,1,65,100,80,79
3936,100,10,1,1,71,100,80,64
3938,100,10,1,1,75,100,80,56
3941,100,10,1,1,81,100,80,49
3945,100,10,1,1,89,100,80,50
3943,100,10,1,1,85,100,80,56
3942,100,10,1,1,83,100,80,57
3940,100,10,1,1,79,100,80,71
3939,100,10,1,1,77,100,80,69
3944,100,10,1,1,87,100,80,66
3946,100,10,1,1,91,100,80,50
3947,100,10,1,1,93,100,80,54
3948,100,10,1,1,95,100,80,59
3949,100,10,1,1,97,100,80,59
3950,100,10,1,1,99,100,80,52
3958,100,10,1,1,15,100,100,74
3957,100,10,1,1,13,100,100,76
3960,100,10,1,1,19,100,100,63
3956,100,10,1,1,11,100,100,107
3961,100,10,1,1,21,100,100,64
3901,100,10,1,1,1,100,80,539
3955,100,10,1,1,9,100,100,106
3962,100,10,1,1,23,100,100,68
3959,100,10,1,1,17,100,100,112
3953,100,10,1,1,5,100,100,152
3963,100,10,1,1,25,100,100,64
3954,100,10,1,1,7,100,100,133
3965,100,10,1,1,29,100,100,56
3964,100,10,1,1,27,100,100,63
3966,100,10,1,1,31,100,100,65
3968,100,10,1,1,35,100,100,58
3967,100,10,1,1,33,100,100,64
3972,100,10,1,1,43,100,100,49
3969,100,10,1,1,37,100,100,59
3971,100,10,1,1,41,100,100,58
3970,100,10,1,1,39,100,100,62
3973,100,10,1,1,45,100,100,56
3976,100,10,1,1,51,100,100,51
3977,100,10,1,1,53,100,100,44
3974,100,10,1,1,47,100,100,58
3975,100,10,1,1,49,100,100,58
3979,100,10,1,1,57,100,100,55
3980,100,10,1,1,59,100,100,57
3978,100,10,1,1,55,100,100,50
3981,100,10,1,1,61,100,100,52
3982,100,10,1,1,63,100,100,44
3983,100,10,1,1,65,100,100,44
3952,100,10,1,1,3,100,100,287
3986,100,10,1,1,71,100,100,36
3984,100,10,1,1,67,100,100,49
3985,100,10,1,1,69,100,100,45
3988,100,10,1,1,75,100,100,47
3989,100,10,1,1,77,100,100,43
3987,100,10,1,1,73,100,100,65
3992,100,10,1,1,83,100,100,43
3990,100,10,1,1,79,100,100,49
3993,100,10,1,1,85,100,100,45
3994,100,10,1,1,87,100,100,50
3995,100,10,1,1,89,100,100,47
3991,100,10,1,1,81,100,100,56
3996,100,10,1,1,91,100,100,42
3998,100,10,1,1,95,100,100,45
3999,100,10,1,1,97,100,100,51
4000,100,10,1,1,99,100,100,48
3997,100,10,1,1,93,100,100,52
4009,100,10,1,1,17,100,20,197
3951,100,10,1,1,1,100,100,468
4007,100,10,1,1,13,100,20,212
4011,100,10,1,1,21,100,20,169
4010,100,10,1,1,19,100,20,188
4008,100,10,1,1,15,100,20,226
4013,100,10,1,1,25,100,20,201
4015,100,10,1,1,29,100,20,181
4005,100,10,1,1,9,100,20,269
4004,100,10,1,1,7,100,20,261
4014,100,10,1,1,27,100,20,205
4003,100,10,1,1,5,100,20,246
4012,100,10,1,1,23,100,20,242
4006,100,10,1,1,11,100,20,288
4016,100,10,1,1,31,100,20,136
4026,100,10,1,1,51,100,20,116
4018,100,10,1,1,35,100,20,170
4020,100,10,1,1,39,100,20,158
4023,100,10,1,1,45,100,20,152
4017,100,10,1,1,33,100,20,181
4025,100,10,1,1,49,100,20,142
4021,100,10,1,1,41,100,20,157
4002,100,10,1,1,3,100,20,511
4024,100,10,1,1,47,100,20,201
4019,100,10,1,1,37,100,20,177
4022,100,10,1,1,43,100,20,205
4027,100,10,1,1,53,100,20,159
4028,100,10,1,1,55,100,20,157
4030,100,10,1,1,59,100,20,158
4029,100,10,1,1,57,100,20,190
4031,100,10,1,1,61,100,20,172
4036,100,10,1,1,71,100,20,137
4034,100,10,1,1,67,100,20,144
4032,100,10,1,1,63,100,20,194
4035,100,10,1,1,69,100,20,167
4039,100,10,1,1,77,100,20,131
4040,100,10,1,1,79,100,20,144
4033,100,10,1,1,65,100,20,153
4038,100,10,1,1,75,100,20,164
4037,100,10,1,1,73,100,20,175
4041,100,10,1,1,81,100,20,164
4043,100,10,1,1,85,100,20,143
4045,100,10,1,1,89,100,20,147
4044,100,10,1,1,87,100,20,182
4042,100,10,1,1,83,100,20,217
4049,100,10,1,1,97,100,20,133
4055,100,10,1,1,9,100,40,168
4057,100,10,1,1,13,100,40,117
4046,100,10,1,1,91,100,20,178
4048,100,10,1,1,95,100,20,163
4056,100,10,1,1,11,100,40,131
4047,100,10,1,1,93,100,20,168
4054,100,10,1,1,7,100,40,217
4001,100,10,1,1,1,100,20,931
4053,100,10,1,1,5,100,40,233
4050,100,10,1,1,99,100,20,147
4052,100,10,1,1,3,100,40,225
4059,100,10,1,1,17,100,40,118
4061,100,10,1,1,21,100,40,94
4058,100,10,1,1,15,100,40,154
4067,100,10,1,1,33,100,40,78
4060,100,10,1,1,19,100,40,144
4065,100,10,1,1,29,100,40,100
4063,100,10,1,1,25,100,40,96
4064,100,10,1,1,27,100,40,97
4068,100,10,1,1,35,100,40,98
4062,100,10,1,1,23,100,40,158
4069,100,10,1,1,37,100,40,100
4073,100,10,1,1,45,100,40,87
4070,100,10,1,1,39,100,40,94
4066,100,10,1,1,31,100,40,117
4071,100,10,1,1,41,100,40,117
4074,100,10,1,1,47,100,40,125
4076,100,10,1,1,51,100,40,87
4072,100,10,1,1,43,100,40,154
4078,100,10,1,1,55,100,40,81
4075,100,10,1,1,49,100,40,131
4080,100,10,1,1,59,100,40,88
4081,100,10,1,1,61,100,40,83
4077,100,10,1,1,53,100,40,95
4083,100,10,1,1,65,100,40,74
4079,100,10,1,1,57,100,40,86
4084,100,10,1,1,67,100,40,100
4086,100,10,1,1,71,100,40,91
4085,100,10,1,1,69,100,40,84
4082,100,10,1,1,63,100,40,139
4087,100,10,1,1,73,100,40,92
4088,100,10,1,1,75,100,40,95
4091,100,10,1,1,81,100,40,92
4089,100,10,1,1,77,100,40,97
4092,100,10,1,1,83,100,40,89
4093,100,10,1,1,85,100,40,96
4090,100,10,1,1,79,100,40,115
4094,100,10,1,1,87,100,40,108
4097,100,10,1,1,93,100,40,83
4095,100,10,1,1,89,100,40,87
4096,100,10,1,1,91,100,40,92
4051,100,10,1,1,1,100,40,644
4099,100,10,1,1,97,100,40,104
4098,100,10,1,1,95,100,40,95
4100,100,10,1,1,99,100,40,103
4108,100,10,1,1,15,100,60,96
4110,100,10,1,1,19,100,60,74
4107,100,10,1,1,13,100,60,115
4111,100,10,1,1,21,100,60,87
4109,100,10,1,1,17,100,60,101
4112,100,10,1,1,23,100,60,82
4105,100,10,1,1,9,100,60,140
4103,100,10,1,1,5,100,60,204
4106,100,10,1,1,11,100,60,156
4113,100,10,1,1,25,100,60,104
4115,100,10,1,1,29,100,60,75
4114,100,10,1,1,27,100,60,80
4117,100,10,1,1,33,100,60,69
4104,100,10,1,1,7,100,60,225
4102,100,10,1,1,3,100,60,275
4118,100,10,1,1,35,100,60,64
4119,100,10,1,1,37,100,60,66
4120,100,10,1,1,39,100,60,63
4122,100,10,1,1,43,100,60,72
4116,100,10,1,1,31,100,60,93
4123,100,10,1,1,45,100,60,89
4121,100,10,1,1,41,100,60,77
4125,100,10,1,1,49,100,60,67
4124,100,10,1,1,47,100,60,86
4126,100,10,1,1,51,100,60,81
4127,100,10,1,1,53,100,60,67
4128,100,10,1,1,55,100,60,65
4131,100,10,1,1,61,100,60,52
4129,100,10,1,1,57,100,60,77
4130,100,10,1,1,59,100,60,74
4132,100,10,1,1,63,100,60,70
4135,100,10,1,1,69,100,60,63
4134,100,10,1,1,67,100,60,67
4136,100,10,1,1,71,100,60,66
4133,100,10,1,1,65,100,60,80
4138,100,10,1,1,75,100,60,62
4137,100,10,1,1,73,100,60,61
4140,100,10,1,1,79,100,60,67
4143,100,10,1,1,85,100,60,57
4142,100,10,1,1,83,100,60,66
4139,100,10,1,1,77,100,60,88
4141,100,10,1,1,81,100,60,81
4144,100,10,1,1,87,100,60,61
4146,100,10,1,1,91,100,60,61
4145,100,10,1,1,89,100,60,70
4149,100,10,1,1,97,100,60,72
4148,100,10,1,1,95,100,60,73
4147,100,10,1,1,93,100,60,71
4150,100,10,1,1,99,100,60,66
4155,100,10,1,1,9,100,80,125
4159,100,10,1,1,17,100,80,67
4158,100,10,1,1,15,100,80,81
4156,100,10,1,1,11,100,80,145
4160,100,10,1,1,19,100,80,63
4154,100,10,1,1,7,100,80,134
4157,100,10,1,1,13,100,80,122
4161,100,10,1,1,21,100,80,60
4164,100,10,1,1,27,100,80,53
4101,100,10,1,1,1,100,60,495
4163,100,10,1,1,25,100,80,82
4162,100,10,1,1,23,100,80,69
4165,100,10,1,1,29,100,80,60
4166,100,10,1,1,31,100,80,65
4167,100,10,1,1,33,100,80,60
4153,100,10,1,1,5,100,80,221
4152,100,10,1,1,3,100,80,192
4168,100,10,1,1,35,100,80,68
4171,100,10,1,1,41,100,80,57
4170,100,10,1,1,39,100,80,61
4169,100,10,1,1,37,100,80,80
4173,100,10,1,1,45,100,80,55
4172,100,10,1,1,43,100,80,59
4174,100,10,1,1,47,100,80,54
4175,100,10,1,1,49,100,80,60
4177,100,10,1,1,53,100,80,52
4178,100,10,1,1,55,100,80,57
4176,100,10,1,1,51,100,80,60
4181,100,10,1,1,61,100,80,48
4179,100,10,1,1,57,100,80,53
4180,100,10,1,1,59,100,80,54
4185,100,10,1,1,69,100,80,51
4183,100,10,1,1,65,100,80,61
4182,100,10,1,1,63,100,80,66
4186,100,10,1,1,71,100,80,51
4184,100,10,1,1,67,100,80,57
4188,100,10,1,1,75,100,80,45
4190,100,10,1,1,79,100,80,53
4187,100,10,1,1,73,100,80,65
4192,100,10,1,1,83,100,80,53
4193,100,10,1,1,85,100,80,54
4189,100,10,1,1,77,100,80,57
4194,100,10,1,1,87,100,80,53
4191,100,10,1,1,81,100,80,66
4196,100,10,1,1,91,100,80,54
4197,100,10,1,1,93,100,80,51
4195,100,10,1,1,89,100,80,60
4199,100,10,1,1,97,100,80,52
4198,100,10,1,1,95,100,80,51
4200,100,10,1,1,99,100,80,66
4207,100,10,1,1,13,100,100,70
4205,100,10,1,1,9,100,100,98
4212,100,10,1,1,23,100,100,63
4151,100,10,1,1,1,100,80,495
4206,100,10,1,1,11,100,100,117
4208,100,10,1,1,15,100,100,88
4210,100,10,1,1,19,100,100,71
4211,100,10,1,1,21,100,100,95
4203,100,10,1,1,5,100,100,135
4213,100,10,1,1,25,100,100,62
4214,100,10,1,1,27,100,100,74
4204,100,10,1,1,7,100,100,129
4209,100,10,1,1,17,100,100,103
4215,100,10,1,1,29,100,100,64
4216,100,10,1,1,31,100,100,54
4217,100,10,1,1,33,100,100,50
4221,100,10,1,1,41,100,100,43
4218,100,10,1,1,35,100,100,54
4219,100,10,1,1,37,100,100,52
4222,100,10,1,1,43,100,100,45
4224,100,10,1,1,47,100,100,51
4220,100,10,1,1,39,100,100,62
4223,100,10,1,1,45,100,100,56
4225,100,10,1,1,49,100,100,60
4226,100,10,1,1,51,100,100,57
4227,100,10,1,1,53,100,100,64
4202,100,10,1,1,3,100,100,198
4228,100,10,1,1,55,100,100,54
4229,100,10,1,1,57,100,100,70
4232,100,10,1,1,63,100,100,45
4230,100,10,1,1,59,100,100,57
4231,100,10,1,1,61,100,100,59
4235,100,10,1,1,69,100,100,41
4237,100,10,1,1,73,100,100,41
4234,100,10,1,1,67,100,100,59
4233,100,10,1,1,65,100,100,58
4238,100,10,1,1,75,100,100,42
4236,100,10,1,1,71,100,100,57
4242,100,10,1,1,83,100,100,44
4239,100,10,1,1,77,100,100,54
4241,100,10,1,1,81,100,100,49
4240,100,10,1,1,79,100,100,54
4243,100,10,1,1,85,100,100,51
4244,100,10,1,1,87,100,100,46
4247,100,10,1,1,93,100,100,47
4245,100,10,1,1,89,100,100,57
4249,100,10,1,1,97,100,100,46
4246,100,10,1,1,91,100,100,55
4248,100,10,1,1,95,100,100,52
4250,100,10,1,1,99,100,100,54
4201,100,10,1,1,1,100,100,442
4256,100,10,1,1,11,100,20,212
4254,100,10,1,1,7,100,20,244
4255,100,10,1,1,9,100,20,239
4260,100,10,1,1,19,100,20,166
4258,100,10,1,1,15,100,20,196
4263,100,10,1,1,25,100,20,157
4261,100,10,1,1,21,100,20,182
4259,100,10,1,1,17,100,20,245
4262,100,10,1,1,23,100,20,185
4257,100,10,1,1,13,100,20,251
4265,100,10,1,1,29,100,20,193
4253,100,10,1,1,5,100,20,279
4264,100,10,1,1,27,100,20,218
4266,100,10,1,1,31,100,20,156
4269,100,10,1,1,37,100,20,155
4267,100,10,1,1,33,100,20,189
4268,100,10,1,1,35,100,20,178
4270,100,10,1,1,39,100,20,161
4273,100,10,1,1,45,100,20,170
4274,100,10,1,1,47,100,20,165
4252,100,10,1,1,3,100,20,548
4277,100,10,1,1,53,100,20,151
4272,100,10,1,1,43,100,20,206
4275,100,10,1,1,49,100,20,185
4271,100,10,1,1,41,100,20,186
4279,100,10,1,1,57,100,20,155
4280,100,10,1,1,59,100,20,148
4276,100,10,1,1,51,100,20,197
4278,100,10,1,1,55,100,20,175
4281,100,10,1,1,61,100,20,154
4283,100,10,1,1,65,100,20,157
4284,100,10,1,1,67,100,20,159
4282,100,10,1,1,63,100,20,184
4285,100,10,1,1,69,100,20,205
4287,100,10,1,1,73,100,20,155
4286,100,10,1,1,71,100,20,195
4293,100,10,1,1,85,100,20,124
4290,100,10,1,1,79,100,20,141
4292,100,10,1,1,83,100,20,144
4294,100,10,1,1,87,100,20,154
4289,100,10,1,1,77,100,20,172
4288,100,10,1,1,75,100,20,205
4295,100,10,1,1,89,100,20,161
4291,100,10,1,1,81,100,20,179
4296,100,10,1,1,91,100,20,148
4306,100,10,1,1,11,100,40,128
4305,100,10,1,1,9,100,40,176
4297,100,10,1,1,93,100,20,152
4304,100,10,1,1,7,100,40,181
4308,100,10,1,1,15,100,40,141
4303,100,10,1,1,5,100,40,201
4307,100,10,1,1,13,100,40,150
4310,100,10,1,1,19,100,40,101
4309,100,10,1,1,17,100,40,142
4298,100,10,1,1,95,100,20,151
4300,100,10,1,1,99,100,20,163
4299,100,10,1,1,97,100,20,143
4312,100,10,1,1,23,100,40,92
4313,100,10,1,1,25,100,40,113
4251,100,10,1,1,1,100,20,925
4314,100,10,1,1,27,100,40,101
4311,100,10,1,1,21,100,40,120
4316,100,10,1,1,31,100,40,102
4318,100,10,1,1,35,100,40,88
4317,100,10,1,1,33,100,40,102
4315,100,10,1,1,29,100,40,101
4302,100,10,1,1,3,100,40,348
4319,100,10,1,1,37,100,40,98
4320,100,10,1,1,39,100,40,100
4321,100,10,1,1,41,100,40,91
4322,100,10,1,1,43,100,40,104
4323,100,10,1,1,45,100,40,118
4324,100,10,1,1,47,100,40,101
4326,100,10,1,1,51,100,40,94
4327,100,10,1,1,53,100,40,101
4325,100,10,1,1,49,100,40,110
4328,100,10,1,1,55,100,40,115
4329,100,10,1,1,57,100,40,92
4331,100,10,1,1,61,100,40,105
4333,100,10,1,1,65,100,40,91
4332,100,10,1,1,63,100,40,100
4330,100,10,1,1,59,100,40,95
4336,100,10,1,1,71,100,40,84
4334,100,10,1,1,67,100,40,90
4335,100,10,1,1,69,100,40,98
4338,100,10,1,1,75,100,40,83
4337,100,10,1,1,73,100,40,103
4340,100,10,1,1,79,100,40,70
4339,100,10,1,1,77,100,40,104
4342,100,10,1,1,83,100,40,91
4341,100,10,1,1,81,100,40,104
4343,100,10,1,1,85,100,40,104
4345,100,10,1,1,89,100,40,89
4344,100,10,1,1,87,100,40,96
4346,100,10,1,1,91,100,40,103
4348,100,10,1,1,95,100,40,81
4347,100,10,1,1,93,100,40,93
4349,100,10,1,1,97,100,40,83
4350,100,10,1,1,99,100,40,81
4301,100,10,1,1,1,100,40,621
4353,100,10,1,1,5,100,60,164
4357,100,10,1,1,13,100,60,106
4359,100,10,1,1,17,100,60,90
4354,100,10,1,1,7,100,60,142
4355,100,10,1,1,9,100,60,142
4356,100,10,1,1,11,100,60,116
4358,100,10,1,1,15,100,60,95
4360,100,10,1,1,19,100,60,104
4361,100,10,1,1,21,100,60,105
4362,100,10,1,1,23,100,60,86
4363,100,10,1,1,25,100,60,84
4364,100,10,1,1,27,100,60,96
4365,100,10,1,1,29,100,60,83
4366,100,10,1,1,31,100,60,75
4352,100,10,1,1,3,100,60,216
4367,100,10,1,1,33,100,60,81
4369,100,10,1,1,37,100,60,79
4372,100,10,1,1,43,100,60,64
4370,100,10,1,1,39,100,60,71
4368,100,10,1,1,35,100,60,80
4371,100,10,1,1,41,100,60,72
4374,100,10,1,1,47,100,60,76
4375,100,10,1,1,49,100,60,79
4373,100,10,1,1,45,100,60,74
4376,100,10,1,1,51,100,60,69
4378,100,10,1,1,55,100,60,71
4377,100,10,1,1,53,100,60,86
4381,100,10,1,1,61,100,60,63
4380,100,10,1,1,59,100,60,70
4379,100,10,1,1,57,100,60,90
4382,100,10,1,1,63,100,60,58
4383,100,10,1,1,65,100,60,67
4388,100,10,1,1,75,100,60,65
4384,100,10,1,1,67,100,60,77
4389,100,10,1,1,77,100,60,59
4386,100,10,1,1,71,100,60,71
4385,100,10,1,1,69,100,60,79
4387,100,10,1,1,73,100,60,76
4390,100,10,1,1,79,100,60,78
4391,100,10,1,1,81,100,60,69
4393,100,10,1,1,85,100,60,62
4395,100,10,1,1,89,100,60,58
4392,100,10,1,1,83,100,60,78
4394,100,10,1,1,87,100,60,65
4397,100,10,1,1,93,100,60,80
4396,100,10,1,1,91,100,60,71
4398,100,10,1,1,95,100,60,77
4351,100,10,1,1,1,100,60,535
4399,100,10,1,1,97,100,60,63
4404,100,10,1,1,7,100,80,112
4407,100,10,1,1,13,100,80,87
4409,100,10,1,1,17,100,80,85
4400,100,10,1,1,99,100,60,81
4406,100,10,1,1,11,100,80,120
4408,100,10,1,1,15,100,80,96
4403,100,10,1,1,5,100,80,168
4410,100,10,1,1,19,100,80,97
4413,100,10,1,1,25,100,80,66
4411,100,10,1,1,21,100,80,73
4412,100,10,1,1,23,100,80,88
4405,100,10,1,1,9,100,80,150
4414,100,10,1,1,27,100,80,62
4416,100,10,1,1,31,100,80,62
4415,100,10,1,1,29,100,80,78
4418,100,10,1,1,35,100,80,59
4417,100,10,1,1,33,100,80,92
4421,100,10,1,1,41,100,80,64
4420,100,10,1,1,39,100,80,71
4419,100,10,1,1,37,100,80,84
4424,100,10,1,1,47,100,80,52
4423,100,10,1,1,45,100,80,58
4422,100,10,1,1,43,100,80,67
4427,100,10,1,1,53,100,80,49
4425,100,10,1,1,49,100,80,73
4428,100,10,1,1,55,100,80,65
4429,100,10,1,1,57,100,80,59
4426,100,10,1,1,51,100,80,70
4432,100,10,1,1,63,100,80,47
4430,100,10,1,1,59,100,80,67
4431,100,10,1,1,61,100,80,55
4433,100,10,1,1,65,100,80,59
4435,100,10,1,1,69,100,80,53
4434,100,10,1,1,67,100,80,56
4438,100,10,1,1,75,100,80,47
4402,100,10,1,1,3,100,80,295
4437,100,10,1,1,73,100,80,60
4436,100,10,1,1,71,100,80,65
4440,100,10,1,1,79,100,80,50
4439,100,10,1,1,77,100,80,65
4441,100,10,1,1,81,100,80,49
4442,100,10,1,1,83,100,80,61
4443,100,10,1,1,85,100,80,58
4445,100,10,1,1,89,100,80,53
4446,100,10,1,1,91,100,80,50
4444,100,10,1,1,87,100,80,58
4447,100,10,1,1,93,100,80,56
4450,100,10,1,1,99,100,80,53
4448,100,10,1,1,95,100,80,58
4449,100,10,1,1,97,100,80,63
4456,100,10,1,1,11,100,100,83
4455,100,10,1,1,9,100,100,110
4461,100,10,1,1,21,100,100,58
4458,100,10,1,1,15,100,100,78
4459,100,10,1,1,17,100,100,70
4460,100,10,1,1,19,100,100,69
4457,100,10,1,1,13,100,100,83
4462,100,10,1,1,23,100,100,61
4453,100,10,1,1,5,100,100,156
4454,100,10,1,1,7,100,100,139
4463,100,10,1,1,25,100,100,58
4464,100,10,1,1,27,100,100,52
4465,100,10,1,1,29,100,100,63
4401,100,10,1,1,1,100,80,503
4466,100,10,1,1,31,100,100,55
4467,100,10,1,1,33,100,100,47
4468,100,10,1,1,35,100,100,59
4469,100,10,1,1,37,100,100,47
4470,100,10,1,1,39,100,100,53
4471,100,10,1,1,41,100,100,57
4474,100,10,1,1,47,100,100,41
4472,100,10,1,1,43,100,100,56
4475,100,10,1,1,49,100,100,49
4473,100,10,1,1,45,100,100,60
4476,100,10,1,1,51,100,100,59
4452,100,10,1,1,3,100,100,228
4479,100,10,1,1,57,100,100,44
4478,100,10,1,1,55,100,100,47
4477,100,10,1,1,53,100,100,60
4481,100,10,1,1,61,100,100,47
4480,100,10,1,1,59,100,100,48
4482,100,10,1,1,63,100,100,44
4483,100,10,1,1,65,100,100,48
4485,100,10,1,1,69,100,100,47
4487,100,10,1,1,73,100,100,41
4484,100,10,1,1,67,100,100,59
4488,100,10,1,1,75,100,100,45
4486,100,10,1,1,71,100,100,58
4489,100,10,1,1,77,100,100,45
4491,100,10,1,1,81,100,100,52
4492,100,10,1,1,83,100,100,52
4495,100,10,1,1,89,100,100,41
4490,100,10,1,1,79,100,100,52
4494,100,10,1,1,87,100,100,54
4493,100,10,1,1,85,100,100,56
4496,100,10,1,1,91,100,100,48
4498,100,10,1,1,95,100,100,51
4497,100,10,1,1,93,100,100,64
4500,100,10,1,1,99,100,100,62
4499,100,10,1,1,97,100,100,56
4451,100,10,1,1,1,100,100,491
4509,100,10,1,1,17,100,20,155
4507,100,10,1,1,13,100,20,204
4504,100,10,1,1,7,100,20,255
4508,100,10,1,1,15,100,20,258
4510,100,10,1,1,19,100,20,173
4511,100,10,1,1,21,100,20,217
4506,100,10,1,1,11,100,20,273
4513,100,10,1,1,25,100,20,166
4515,100,10,1,1,29,100,20,167
4512,100,10,1,1,23,100,20,283
4505,100,10,1,1,9,100,20,284
4514,100,10,1,1,27,100,20,248
4503,100,10,1,1,5,100,20,317
4516,100,10,1,1,31,100,20,151
4502,100,10,1,1,3,100,20,382
4517,100,10,1,1,33,100,20,163
4519,100,10,1,1,37,100,20,164
4521,100,10,1,1,41,100,20,143
4520,100,10,1,1,39,100,20,166
4522,100,10,1,1,43,100,20,154
4518,100,10,1,1,35,100,20,220
4523,100,10,1,1,45,100,20,171
4525,100,10,1,1,49,100,20,156
4524,100,10,1,1,47,100,20,200
4527,100,10,1,1,53,100,20,156
4526,100,10,1,1,51,100,20,186
4528,100,10,1,1,55,100,20,171
4529,100,10,1,1,57,100,20,198
4531,100,10,1,1,61,100,20,178
4530,100,10,1,1,59,100,20,160
4532,100,10,1,1,63,100,20,215
4534,100,10,1,1,67,100,20,158
4533,100,10,1,1,65,100,20,166
4537,100,10,1,1,73,100,20,149
4535,100,10,1,1,69,100,20,166
4536,100,10,1,1,71,100,20,171
4538,100,10,1,1,75,100,20,172
4539,100,10,1,1,77,100,20,144
4540,100,10,1,1,79,100,20,171
4541,100,10,1,1,81,100,20,163
4545,100,10,1,1,89,100,20,110
4542,100,10,1,1,83,100,20,148
4543,100,10,1,1,85,100,20,142
