[run number],number-of-tasks,vicinity-radius,self-conscious-coeff,dependence-exponent,number-of-people,initial-patience,willingness-to-help,[step]
7899,100,10,1,1,97,10,50,119
7905,100,10,1,1,9,20,50,142
7907,100,10,1,1,13,20,50,122
7911,100,10,1,1,21,20,50,99
7912,100,10,1,1,23,20,50,94
7910,100,10,1,1,19,20,50,121
7904,100,10,1,1,7,20,50,161
7913,100,10,1,1,25,20,50,83
7908,100,10,1,1,15,20,50,134
7909,100,10,1,1,17,20,50,134
7903,100,10,1,1,5,20,50,204
7914,100,10,1,1,27,20,50,101
7902,100,10,1,1,3,20,50,243
7915,100,10,1,1,29,20,50,82
7917,100,10,1,1,33,20,50,71
7916,100,10,1,1,31,20,50,80
7920,100,10,1,1,39,20,50,87
7922,100,10,1,1,43,20,50,79
7919,100,10,1,1,37,20,50,103
7924,100,10,1,1,47,20,50,76
7918,100,10,1,1,35,20,50,98
7923,100,10,1,1,45,20,50,88
7921,100,10,1,1,41,20,50,107
7926,100,10,1,1,51,20,50,78
7927,100,10,1,1,53,20,50,79
7925,100,10,1,1,49,20,50,90
7928,100,10,1,1,55,20,50,98
7931,100,10,1,1,61,20,50,70
7929,100,10,1,1,57,20,50,90
7930,100,10,1,1,59,20,50,92
7934,100,10,1,1,67,20,50,77
7932,100,10,1,1,63,20,50,78
7933,100,10,1,1,65,20,50,91
7935,100,10,1,1,69,20,50,82
7939,100,10,1,1,77,20,50,63
7936,100,10,1,1,71,20,50,74
7938,100,10,1,1,75,20,50,81
7940,100,10,1,1,79,20,50,72
7937,100,10,1,1,73,20,50,85
7942,100,10,1,1,83,20,50,80
7941,100,10,1,1,81,20,50,77
7943,100,10,1,1,85,20,50,82
7945,100,10,1,1,89,20,50,73
7944,100,10,1,1,87,20,50,104
7946,100,10,1,1,91,20,50,85
7947,100,10,1,1,93,20,50,90
7948,100,10,1,1,95,20,50,77
7949,100,10,1,1,97,20,50,76
7950,100,10,1,1,99,20,50,92
7958,100,10,1,1,15,50,50,100
7956,100,10,1,1,11,50,50,137
7901,100,10,1,1,1,20,50,614
7954,100,10,1,1,7,50,50,178
7955,100,10,1,1,9,50,50,197
7957,100,10,1,1,13,50,50,138
7959,100,10,1,1,17,50,50,103
7962,100,10,1,1,23,50,50,92
7961,100,10,1,1,21,50,50,94
7953,100,10,1,1,5,50,50,263
7963,100,10,1,1,25,50,50,84
7960,100,10,1,1,19,50,50,125
7964,100,10,1,1,27,50,50,89
7965,100,10,1,1,29,50,50,86
7967,100,10,1,1,33,50,50,76
7952,100,10,1,1,3,50,50,268
7966,100,10,1,1,31,50,50,80
7969,100,10,1,1,37,50,50,81
7970,100,10,1,1,39,50,50,77
7972,100,10,1,1,43,50,50,77
7968,100,10,1,1,35,50,50,102
7973,100,10,1,1,45,50,50,75
7971,100,10,1,1,41,50,50,88
7975,100,10,1,1,49,50,50,63
7977,100,10,1,1,53,50,50,84
7974,100,10,1,1,47,50,50,71
7976,100,10,1,1,51,50,50,121
7982,100,10,1,1,63,50,50,74
7978,100,10,1,1,55,50,50,90
7979,100,10,1,1,57,50,50,79
7981,100,10,1,1,61,50,50,81
7980,100,10,1,1,59,50,50,93
7983,100,10,1,1,65,50,50,79
7984,100,10,1,1,67,50,50,93
7985,100,10,1,1,69,50,50,87
7986,100,10,1,1,71,50,50,87
7987,100,10,1,1,73,50,50,76
7988,100,10,1,1,75,50,50,77
7989,100,10,1,1,77,50,50,77
7990,100,10,1,1,79,50,50,71
7991,100,10,1,1,81,50,50,76
7992,100,10,1,1,83,50,50,75
7993,100,10,1,1,85,50,50,73
7994,100,10,1,1,87,50,50,89
7998,100,10,1,1,95,50,50,60
7995,100,10,1,1,89,50,50,80
7996,100,10,1,1,91,50,50,84
7997,100,10,1,1,93,50,50,84
7999,100,10,1,1,97,50,50,76
8000,100,10,1,1,99,50,50,82
8007,100,10,1,1,13,100,50,96
8005,100,10,1,1,9,100,50,153
8004,100,10,1,1,7,100,50,172
8006,100,10,1,1,11,100,50,138
8011,100,10,1,1,21,100,50,82
8009,100,10,1,1,17,100,50,100
8003,100,10,1,1,5,100,50,210
8012,100,10,1,1,23,100,50,79
8014,100,10,1,1,27,100,50,78
7951,100,10,1,1,1,50,50,560
8008,100,10,1,1,15,100,50,130
8002,100,10,1,1,3,100,50,222
8010,100,10,1,1,19,100,50,146
8013,100,10,1,1,25,100,50,94
8015,100,10,1,1,29,100,50,109
8017,100,10,1,1,33,100,50,86
8016,100,10,1,1,31,100,50,87
8018,100,10,1,1,35,100,50,83
8020,100,10,1,1,39,100,50,80
8019,100,10,1,1,37,100,50,87
8024,100,10,1,1,47,100,50,72
8022,100,10,1,1,43,100,50,85
8021,100,10,1,1,41,100,50,108
8025,100,10,1,1,49,100,50,82
8023,100,10,1,1,45,100,50,97
8027,100,10,1,1,53,100,50,76
8030,100,10,1,1,59,100,50,59
8026,100,10,1,1,51,100,50,104
8028,100,10,1,1,55,100,50,99
8029,100,10,1,1,57,100,50,89
8032,100,10,1,1,63,100,50,72
8033,100,10,1,1,65,100,50,69
8031,100,10,1,1,61,100,50,92
8034,100,10,1,1,67,100,50,83
8035,100,10,1,1,69,100,50,68
8036,100,10,1,1,71,100,50,69
8037,100,10,1,1,73,100,50,78
8038,100,10,1,1,75,100,50,80
8041,100,10,1,1,81,100,50,71
8039,100,10,1,1,77,100,50,71
8040,100,10,1,1,79,100,50,84
8043,100,10,1,1,85,100,50,71
8044,100,10,1,1,87,100,50,70
8042,100,10,1,1,83,100,50,84
8045,100,10,1,1,89,100,50,72
8046,100,10,1,1,91,100,50,77
8047,100,10,1,1,93,100,50,73
8048,100,10,1,1,95,100,50,76
8049,100,10,1,1,97,100,50,88
8050,100,10,1,1,99,100,50,76
8053,100,10,1,1,5,200,50,149
8055,100,10,1,1,9,200,50,142
8054,100,10,1,1,7,200,50,140
8056,100,10,1,1,11,200,50,120
8058,100,10,1,1,15,200,50,125
8061,100,10,1,1,21,200,50,90
8001,100,10,1,1,1,100,50,562
8059,100,10,1,1,17,200,50,113
8062,100,10,1,1,23,200,50,87
8057,100,10,1,1,13,200,50,135
8060,100,10,1,1,19,200,50,106
8063,100,10,1,1,25,200,50,103
8065,100,10,1,1,29,200,50,111
8064,100,10,1,1,27,200,50,109
8067,100,10,1,1,33,200,50,73
8052,100,10,1,1,3,200,50,266
8066,100,10,1,1,31,200,50,105
8072,100,10,1,1,43,200,50,70
8068,100,10,1,1,35,200,50,86
8071,100,10,1,1,41,200,50,70
8070,100,10,1,1,39,200,50,84
8073,100,10,1,1,45,200,50,80
8074,100,10,1,1,47,200,50,82
8075,100,10,1,1,49,200,50,83
8069,100,10,1,1,37,200,50,105
8076,100,10,1,1,51,200,50,91
8078,100,10,1,1,55,200,50,73
8079,100,10,1,1,57,200,50,73
8077,100,10,1,1,53,200,50,83
8080,100,10,1,1,59,200,50,86
8085,100,10,1,1,69,200,50,61
8083,100,10,1,1,65,200,50,71
8081,100,10,1,1,61,200,50,86
8084,100,10,1,1,67,200,50,76
8082,100,10,1,1,63,200,50,81
8086,100,10,1,1,71,200,50,70
8088,100,10,1,1,75,200,50,63
8089,100,10,1,1,77,200,50,80
8087,100,10,1,1,73,200,50,92
8091,100,10,1,1,81,200,50,82
8093,100,10,1,1,85,200,50,69
8092,100,10,1,1,83,200,50,70
8090,100,10,1,1,79,200,50,91
8094,100,10,1,1,87,200,50,88
8095,100,10,1,1,89,200,50,73
8097,100,10,1,1,93,200,50,69
8096,100,10,1,1,91,200,50,70
8098,100,10,1,1,95,200,50,79
8099,100,10,1,1,97,200,50,77
8100,100,10,1,1,99,200,50,81
8107,100,10,1,1,13,5,50,128
8106,100,10,1,1,11,5,50,144
8051,100,10,1,1,1,200,50,616
8103,100,10,1,1,5,5,50,184
8104,100,10,1,1,7,5,50,177
8109,100,10,1,1,17,5,50,123
8105,100,10,1,1,9,5,50,179
8102,100,10,1,1,3,5,50,266
8108,100,10,1,1,15,5,50,166
8110,100,10,1,1,19,5,50,135
8112,100,10,1,1,23,5,50,142
8113,100,10,1,1,25,5,50,122
8114,100,10,1,1,27,5,50,134
8115,100,10,1,1,29,5,50,136
8111,100,10,1,1,21,5,50,164
8119,100,10,1,1,37,5,50,109
8116,100,10,1,1,31,5,50,126
8118,100,10,1,1,35,5,50,126
8117,100,10,1,1,33,5,50,137
8121,100,10,1,1,41,5,50,109
8123,100,10,1,1,45,5,50,111
8120,100,10,1,1,39,5,50,134
8122,100,10,1,1,43,5,50,131
8128,100,10,1,1,55,5,50,119
8124,100,10,1,1,47,5,50,139
8125,100,10,1,1,49,5,50,141
8126,100,10,1,1,51,5,50,134
8127,100,10,1,1,53,5,50,114
8129,100,10,1,1,57,5,50,115
8130,100,10,1,1,59,5,50,108
8133,100,10,1,1,65,5,50,95
8131,100,10,1,1,61,5,50,106
8132,100,10,1,1,63,5,50,141
8134,100,10,1,1,67,5,50,130
8137,100,10,1,1,73,5,50,100
8136,100,10,1,1,71,5,50,122
8135,100,10,1,1,69,5,50,135
8101,100,10,1,1,1,5,50,655
8139,100,10,1,1,77,5,50,127
8143,100,10,1,1,85,5,50,100
8144,100,10,1,1,87,5,50,110
8141,100,10,1,1,81,5,50,122
8138,100,10,1,1,75,5,50,147
8140,100,10,1,1,79,5,50,135
8145,100,10,1,1,89,5,50,113
8142,100,10,1,1,83,5,50,131
8146,100,10,1,1,91,5,50,103
8147,100,10,1,1,93,5,50,115
8155,100,10,1,1,9,10,50,121
8153,100,10,1,1,5,10,50,207
8156,100,10,1,1,11,10,50,111
8160,100,10,1,1,19,10,50,87
8154,100,10,1,1,7,10,50,168
8157,100,10,1,1,13,10,50,113
8159,100,10,1,1,17,10,50,110
8161,100,10,1,1,21,10,50,88
8158,100,10,1,1,15,10,50,130
8149,100,10,1,1,97,5,50,117
8148,100,10,1,1,95,5,50,119
8152,100,10,1,1,3,10,50,262
8162,100,10,1,1,23,10,50,112
8164,100,10,1,1,27,10,50,82
8165,100,10,1,1,29,10,50,105
8163,100,10,1,1,25,10,50,105
8167,100,10,1,1,33,10,50,81
8169,100,10,1,1,37,10,50,77
8166,100,10,1,1,31,10,50,102
8168,100,10,1,1,35,10,50,93
8150,100,10,1,1,99,5,50,140
8170,100,10,1,1,39,10,50,95
8171,100,10,1,1,41,10,50,111
8172,100,10,1,1,43,10,50,97
8173,100,10,1,1,45,10,50,101
8174,100,10,1,1,47,10,50,100
8175,100,10,1,1,49,10,50,99
8176,100,10,1,1,51,10,50,92
8177,100,10,1,1,53,10,50,91
8179,100,10,1,1,57,10,50,99
8180,100,10,1,1,59,10,50,93
8178,100,10,1,1,55,10,50,103
8182,100,10,1,1,63,10,50,93
8181,100,10,1,1,61,10,50,107
8183,100,10,1,1,65,10,50,101
8184,100,10,1,1,67,10,50,91
8189,100,10,1,1,77,10,50,71
8187,100,10,1,1,73,10,50,78
8186,100,10,1,1,71,10,50,99
8185,100,10,1,1,69,10,50,102
8188,100,10,1,1,75,10,50,93
8191,100,10,1,1,81,10,50,88
8190,100,10,1,1,79,10,50,104
8193,100,10,1,1,85,10,50,89
8195,100,10,1,1,89,10,50,87
8194,100,10,1,1,87,10,50,88
8192,100,10,1,1,83,10,50,99
8151,100,10,1,1,1,10,50,616
8196,100,10,1,1,91,10,50,97
8198,100,10,1,1,95,10,50,88
8199,100,10,1,1,97,10,50,95
8197,100,10,1,1,93,10,50,110
8204,100,10,1,1,7,20,50,132
8206,100,10,1,1,11,20,50,111
8207,100,10,1,1,13,20,50,121
8200,100,10,1,1,99,10,50,102
8212,100,10,1,1,23,20,50,86
8211,100,10,1,1,21,20,50,90
8213,100,10,1,1,25,20,50,77
8209,100,10,1,1,17,20,50,96
8210,100,10,1,1,19,20,50,107
8208,100,10,1,1,15,20,50,96
8205,100,10,1,1,9,20,50,187
8203,100,10,1,1,5,20,50,199
8202,100,10,1,1,3,20,50,247
8214,100,10,1,1,27,20,50,96
8215,100,10,1,1,29,20,50,91
8216,100,10,1,1,31,20,50,90
8217,100,10,1,1,33,20,50,89
8220,100,10,1,1,39,20,50,72
8219,100,10,1,1,37,20,50,99
8222,100,10,1,1,43,20,50,91
8218,100,10,1,1,35,20,50,99
8223,100,10,1,1,45,20,50,78
8221,100,10,1,1,41,20,50,99
8224,100,10,1,1,47,20,50,86
8225,100,10,1,1,49,20,50,92
8227,100,10,1,1,53,20,50,78
8226,100,10,1,1,51,20,50,82
8228,100,10,1,1,55,20,50,74
8229,100,10,1,1,57,20,50,82
8231,100,10,1,1,61,20,50,78
8230,100,10,1,1,59,20,50,93
8232,100,10,1,1,63,20,50,81
8234,100,10,1,1,67,20,50,73
8233,100,10,1,1,65,20,50,79
8236,100,10,1,1,71,20,50,73
8235,100,10,1,1,69,20,50,91
8237,100,10,1,1,73,20,50,71
8238,100,10,1,1,75,20,50,86
8240,100,10,1,1,79,20,50,90
8239,100,10,1,1,77,20,50,76
8243,100,10,1,1,85,20,50,81
8242,100,10,1,1,83,20,50,79
8241,100,10,1,1,81,20,50,85
8244,100,10,1,1,87,20,50,77
8246,100,10,1,1,91,20,50,69
8247,100,10,1,1,93,20,50,77
8245,100,10,1,1,89,20,50,93
8250,100,10,1,1,99,20,50,69
8249,100,10,1,1,97,20,50,77
8248,100,10,1,1,95,20,50,88
8257,100,10,1,1,13,50,50,96
8258,100,10,1,1,15,50,50,105
8253,100,10,1,1,5,50,50,149
8201,100,10,1,1,1,20,50,585
8259,100,10,1,1,17,50,50,88
8255,100,10,1,1,9,50,50,162
8256,100,10,1,1,11,50,50,155
8254,100,10,1,1,7,50,50,166
8261,100,10,1,1,21,50,50,84
8262,100,10,1,1,23,50,50,115
8263,100,10,1,1,25,50,50,75
8260,100,10,1,1,19,50,50,106
8265,100,10,1,1,29,50,50,86
8264,100,10,1,1,27,50,50,126
8267,100,10,1,1,33,50,50,79
8266,100,10,1,1,31,50,50,88
8268,100,10,1,1,35,50,50,83
8252,100,10,1,1,3,50,50,280
8269,100,10,1,1,37,50,50,70
8270,100,10,1,1,39,50,50,95
8272,100,10,1,1,43,50,50,86
8271,100,10,1,1,41,50,50,74
8274,100,10,1,1,47,50,50,78
8273,100,10,1,1,45,50,50,83
8275,100,10,1,1,49,50,50,86
8276,100,10,1,1,51,50,50,81
8277,100,10,1,1,53,50,50,85
8279,100,10,1,1,57,50,50,83
8278,100,10,1,1,55,50,50,82
8281,100,10,1,1,61,50,50,76
8284,100,10,1,1,67,50,50,73
8283,100,10,1,1,65,50,50,79
8282,100,10,1,1,63,50,50,89
8280,100,10,1,1,59,50,50,97
8288,100,10,1,1,75,50,50,71
8287,100,10,1,1,73,50,50,79
8289,100,10,1,1,77,50,50,70
8286,100,10,1,1,71,50,50,87
8285,100,10,1,1,69,50,50,101
8290,100,10,1,1,79,50,50,79
8291,100,10,1,1,81,50,50,83
8295,100,10,1,1,89,50,50,92
8297,100,10,1,1,93,50,50,67
8293,100,10,1,1,85,50,50,82
8292,100,10,1,1,83,50,50,91
8294,100,10,1,1,87,50,50,79
8296,100,10,1,1,91,50,50,78
8298,100,10,1,1,95,50,50,79
8299,100,10,1,1,97,50,50,81
8300,100,10,1,1,99,50,50,72
8251,100,10,1,1,1,50,50,566
8304,100,10,1,1,7,100,50,137
8306,100,10,1,1,11,100,50,121
8311,100,10,1,1,21,100,50,78
8308,100,10,1,1,15,100,50,109
8307,100,10,1,1,13,100,50,104
8305,100,10,1,1,9,100,50,149
8309,100,10,1,1,17,100,50,94
8313,100,10,1,1,25,100,50,101
8314,100,10,1,1,27,100,50,94
8315,100,10,1,1,29,100,50,92
8303,100,10,1,1,5,100,50,220
8310,100,10,1,1,19,100,50,122
8312,100,10,1,1,23,100,50,141
8316,100,10,1,1,31,100,50,88
8302,100,10,1,1,3,100,50,291
8317,100,10,1,1,33,100,50,95
8322,100,10,1,1,43,100,50,79
8318,100,10,1,1,35,100,50,86
8321,100,10,1,1,41,100,50,81
8319,100,10,1,1,37,100,50,87
8320,100,10,1,1,39,100,50,84
8323,100,10,1,1,45,100,50,91
8324,100,10,1,1,47,100,50,83
8326,100,10,1,1,51,100,50,66
8325,100,10,1,1,49,100,50,96
8329,100,10,1,1,57,100,50,79
8328,100,10,1,1,55,100,50,79
8330,100,10,1,1,59,100,50,69
8327,100,10,1,1,53,100,50,91
8331,100,10,1,1,61,100,50,75
8333,100,10,1,1,65,100,50,72
8332,100,10,1,1,63,100,50,83
8337,100,10,1,1,73,100,50,76
8334,100,10,1,1,67,100,50,84
8336,100,10,1,1,71,100,50,86
8339,100,10,1,1,77,100,50,69
8335,100,10,1,1,69,100,50,103
8340,100,10,1,1,79,100,50,74
8341,100,10,1,1,81,100,50,74
8338,100,10,1,1,75,100,50,87
8344,100,10,1,1,87,100,50,77
8343,100,10,1,1,85,100,50,72
8342,100,10,1,1,83,100,50,84
8345,100,10,1,1,89,100,50,77
8346,100,10,1,1,91,100,50,78
8348,100,10,1,1,95,100,50,70
8347,100,10,1,1,93,100,50,82
8350,100,10,1,1,99,100,50,80
8349,100,10,1,1,97,100,50,85
8356,100,10,1,1,11,200,50,136
8357,100,10,1,1,13,200,50,112
8359,100,10,1,1,17,200,50,100
8354,100,10,1,1,7,200,50,153
8355,100,10,1,1,9,200,50,148
8360,100,10,1,1,19,200,50,131
8358,100,10,1,1,15,200,50,136
8361,100,10,1,1,21,200,50,103
8362,100,10,1,1,23,200,50,81
8301,100,10,1,1,1,100,50,601
8353,100,10,1,1,5,200,50,258
8352,100,10,1,1,3,200,50,222
8363,100,10,1,1,25,200,50,107
8365,100,10,1,1,29,200,50,83
8367,100,10,1,1,33,200,50,81
8364,100,10,1,1,27,200,50,97
8368,100,10,1,1,35,200,50,81
8372,100,10,1,1,43,200,50,67
8366,100,10,1,1,31,200,50,109
8371,100,10,1,1,41,200,50,88
8369,100,10,1,1,37,200,50,96
8373,100,10,1,1,45,200,50,91
8370,100,10,1,1,39,200,50,98
8374,100,10,1,1,47,200,50,90
8375,100,10,1,1,49,200,50,69
8377,100,10,1,1,53,200,50,96
8376,100,10,1,1,51,200,50,111
8379,100,10,1,1,57,200,50,81
8380,100,10,1,1,59,200,50,78
8381,100,10,1,1,61,200,50,76
8378,100,10,1,1,55,200,50,100
8382,100,10,1,1,63,200,50,69
8383,100,10,1,1,65,200,50,69
8385,100,10,1,1,69,200,50,75
8384,100,10,1,1,67,200,50,83
8388,100,10,1,1,75,200,50,67
8387,100,10,1,1,73,200,50,77
8389,100,10,1,1,77,200,50,69
8390,100,10,1,1,79,200,50,80
8386,100,10,1,1,71,200,50,136
8391,100,10,1,1,81,200,50,73
8392,100,10,1,1,83,200,50,77
8394,100,10,1,1,87,200,50,69
8393,100,10,1,1,85,200,50,76
8395,100,10,1,1,89,200,50,78
8399,100,10,1,1,97,200,50,65
8397,100,10,1,1,93,200,50,83
8396,100,10,1,1,91,200,50,86
8398,100,10,1,1,95,200,50,88
8400,100,10,1,1,99,200,50,85
8351,100,10,1,1,1,200,50,569
8408,100,10,1,1,15,5,50,117
8406,100,10,1,1,11,5,50,124
8407,100,10,1,1,13,5,50,123
8404,100,10,1,1,7,5,50,181
8405,100,10,1,1,9,5,50,170
8403,100,10,1,1,5,5,50,220
8409,100,10,1,1,17,5,50,136
8402,100,10,1,1,3,5,50,228
8414,100,10,1,1,27,5,50,99
8413,100,10,1,1,25,5,50,109
8412,100,10,1,1,23,5,50,124
8410,100,10,1,1,19,5,50,166
8415,100,10,1,1,29,5,50,122
8411,100,10,1,1,21,5,50,157
8416,100,10,1,1,31,5,50,137
8421,100,10,1,1,41,5,50,95
8417,100,10,1,1,33,5,50,142
8419,100,10,1,1,37,5,50,115
8418,100,10,1,1,35,5,50,135
8426,100,10,1,1,51,5,50,87
8422,100,10,1,1,43,5,50,118
8420,100,10,1,1,39,5,50,132
8424,100,10,1,1,47,5,50,114
8423,100,10,1,1,45,5,50,123
8428,100,10,1,1,55,5,50,97
8429,100,10,1,1,57,5,50,93
8425,100,10,1,1,49,5,50,136
8427,100,10,1,1,53,5,50,113
8430,100,10,1,1,59,5,50,120
8433,100,10,1,1,65,5,50,111
8431,100,10,1,1,61,5,50,125
8436,100,10,1,1,71,5,50,103
8435,100,10,1,1,69,5,50,116
8432,100,10,1,1,63,5,50,139
8434,100,10,1,1,67,5,50,133
8401,100,10,1,1,1,5,50,645
8438,100,10,1,1,75,5,50,113
8441,100,10,1,1,81,5,50,96
8440,100,10,1,1,79,5,50,110
8437,100,10,1,1,73,5,50,130
8439,100,10,1,1,77,5,50,131
8444,100,10,1,1,87,5,50,104
8443,100,10,1,1,85,5,50,117
8442,100,10,1,1,83,5,50,132
8445,100,10,1,1,89,5,50,120
8457,100,10,1,1,13,10,50,84
8454,100,10,1,1,7,10,50,159
8458,100,10,1,1,15,10,50,103
8453,100,10,1,1,5,10,50,192
8456,100,10,1,1,11,10,50,134
8455,100,10,1,1,9,10,50,166
8446,100,10,1,1,91,5,50,121
8447,100,10,1,1,93,5,50,117
8459,100,10,1,1,17,10,50,100
8448,100,10,1,1,95,5,50,122
8460,100,10,1,1,19,10,50,103
8450,100,10,1,1,99,5,50,107
8449,100,10,1,1,97,5,50,124
8461,100,10,1,1,21,10,50,104
8462,100,10,1,1,23,10,50,101
8452,100,10,1,1,3,10,50,243
8463,100,10,1,1,25,10,50,104
8464,100,10,1,1,27,10,50,104
8468,100,10,1,1,35,10,50,95
8465,100,10,1,1,29,10,50,114
8466,100,10,1,1,31,10,50,125
8469,100,10,1,1,37,10,50,94
8471,100,10,1,1,41,10,50,79
8467,100,10,1,1,33,10,50,105
8470,100,10,1,1,39,10,50,96
8472,100,10,1,1,43,10,50,103
8473,100,10,1,1,45,10,50,100
8474,100,10,1,1,47,10,50,99
8475,100,10,1,1,49,10,50,92
8476,100,10,1,1,51,10,50,95
8478,100,10,1,1,55,10,50,86
8479,100,10,1,1,57,10,50,85
8477,100,10,1,1,53,10,50,92
8480,100,10,1,1,59,10,50,101
8481,100,10,1,1,61,10,50,105
8483,100,10,1,1,65,10,50,93
8484,100,10,1,1,67,10,50,91
8482,100,10,1,1,63,10,50,114
8486,100,10,1,1,71,10,50,90
8485,100,10,1,1,69,10,50,96
8488,100,10,1,1,75,10,50,84
8487,100,10,1,1,73,10,50,91
8489,100,10,1,1,77,10,50,86
8491,100,10,1,1,81,10,50,90
8493,100,10,1,1,85,10,50,81
8490,100,10,1,1,79,10,50,99
8494,100,10,1,1,87,10,50,85
8492,100,10,1,1,83,10,50,98
8451,100,10,1,1,1,10,50,635
8495,100,10,1,1,89,10,50,91
8498,100,10,1,1,95,10,50,78
8497,100,10,1,1,93,10,50,86
8499,100,10,1,1,97,10,50,87
8500,100,10,1,1,99,10,50,80
8496,100,10,1,1,91,10,50,94
8507,100,10,1,1,13,20,50,110
8505,100,10,1,1,9,20,50,143
8503,100,10,1,1,5,20,50,180
8509,100,10,1,1,17,20,50,104
8508,100,10,1,1,15,20,50,113
8504,100,10,1,1,7,20,50,166
8510,100,10,1,1,19,20,50,122
8506,100,10,1,1,11,20,50,135
8512,100,10,1,1,23,20,50,91
8511,100,10,1,1,21,20,50,106
8513,100,10,1,1,25,20,50,85
8502,100,10,1,1,3,20,50,239
8514,100,10,1,1,27,20,50,89
8515,100,10,1,1,29,20,50,92
8516,100,10,1,1,31,20,50,75
8520,100,10,1,1,39,20,50,68
8517,100,10,1,1,33,20,50,79
8518,100,10,1,1,35,20,50,86
8521,100,10,1,1,41,20,50,81
8519,100,10,1,1,37,20,50,95
8522,100,10,1,1,43,20,50,93
8524,100,10,1,1,47,20,50,83
8523,100,10,1,1,45,20,50,87
8525,100,10,1,1,49,20,50,73
8526,100,10,1,1,51,20,50,75
8531,100,10,1,1,61,20,50,76
8532,100,10,1,1,63,20,50,63
8529,100,10,1,1,57,20,50,75
8527,100,10,1,1,53,20,50,94
8528,100,10,1,1,55,20,50,103
8530,100,10,1,1,59,20,50,90
8534,100,10,1,1,67,20,50,68
8533,100,10,1,1,65,20,50,68
8538,100,10,1,1,75,20,50,61
8536,100,10,1,1,71,20,50,77
8535,100,10,1,1,69,20,50,95
8539,100,10,1,1,77,20,50,76
8537,100,10,1,1,73,20,50,89
8541,100,10,1,1,81,20,50,76
8540,100,10,1,1,79,20,50,82
8542,100,10,1,1,83,20,50,71
8543,100,10,1,1,85,20,50,81
8547,100,10,1,1,93,20,50,83
8544,100,10,1,1,87,20,50,96
8545,100,10,1,1,89,20,50,93
8546,100,10,1,1,91,20,50,84
8548,100,10,1,1,95,20,50,95
8549,100,10,1,1,97,20,50,93
8550,100,10,1,1,99,20,50,85
8556,100,10,1,1,11,50,50,117
8501,100,10,1,1,1,20,50,606
8555,100,10,1,1,9,50,50,148
8557,100,10,1,1,13,50,50,119
8553,100,10,1,1,5,50,50,218
8558,100,10,1,1,15,50,50,117
8562,100,10,1,1,23,50,50,88
8560,100,10,1,1,19,50,50,115
8554,100,10,1,1,7,50,50,256
8564,100,10,1,1,27,50,50,90
8563,100,10,1,1,25,50,50,101
8559,100,10,1,1,17,50,50,117
8561,100,10,1,1,21,50,50,118
8565,100,10,1,1,29,50,50,89
8566,100,10,1,1,31,50,50,97
8567,100,10,1,1,33,50,50,85
8568,100,10,1,1,35,50,50,111
8569,100,10,1,1,37,50,50,81
8570,100,10,1,1,39,50,50,75
8572,100,10,1,1,43,50,50,85
8571,100,10,1,1,41,50,50,76
8574,100,10,1,1,47,50,50,77
8573,100,10,1,1,45,50,50,83
8576,100,10,1,1,51,50,50,79
8552,100,10,1,1,3,50,50,350
8578,100,10,1,1,55,50,50,81
8577,100,10,1,1,53,50,50,77
8575,100,10,1,1,49,50,50,103
8579,100,10,1,1,57,50,50,87
8580,100,10,1,1,59,50,50,90
8581,100,10,1,1,61,50,50,84
8583,100,10,1,1,65,50,50,72
8585,100,10,1,1,69,50,50,72
8582,100,10,1,1,63,50,50,95
8587,100,10,1,1,73,50,50,71
8586,100,10,1,1,71,50,50,82
8584,100,10,1,1,67,50,50,95
8589,100,10,1,1,77,50,50,71
8590,100,10,1,1,79,50,50,80
8588,100,10,1,1,75,50,50,81
8592,100,10,1,1,83,50,50,75
8591,100,10,1,1,81,50,50,87
8593,100,10,1,1,85,50,50,78
8595,100,10,1,1,89,50,50,64
8594,100,10,1,1,87,50,50,77
8596,100,10,1,1,91,50,50,75
8597,100,10,1,1,93,50,50,76
8599,100,10,1,1,97,50,50,73
8598,100,10,1,1,95,50,50,88
8600,100,10,1,1,99,50,50,73
8607,100,10,1,1,13,100,50,93
8608,100,10,1,1,15,100,50,83
8609,100,10,1,1,17,100,50,112
8604,100,10,1,1,7,100,50,151
8605,100,10,1,1,9,100,50,169
8611,100,10,1,1,21,100,50,92
8606,100,10,1,1,11,100,50,179
8610,100,10,1,1,19,100,50,139
8612,100,10,1,1,23,100,50,109
8613,100,10,1,1,25,100,50,96
8603,100,10,1,1,5,100,50,183
8551,100,10,1,1,1,50,50,573
8614,100,10,1,1,27,100,50,93
8616,100,10,1,1,31,100,50,88
8617,100,10,1,1,33,100,50,100
8615,100,10,1,1,29,100,50,104
8618,100,10,1,1,35,100,50,92
8619,100,10,1,1,37,100,50,85
8602,100,10,1,1,3,100,50,268
8621,100,10,1,1,41,100,50,85
8622,100,10,1,1,43,100,50,82
8620,100,10,1,1,39,100,50,101
8623,100,10,1,1,45,100,50,82
8624,100,10,1,1,47,100,50,78
8627,100,10,1,1,53,100,50,75
8625,100,10,1,1,49,100,50,85
8626,100,10,1,1,51,100,50,86
8631,100,10,1,1,61,100,50,59
8628,100,10,1,1,55,100,50,78
8629,100,10,1,1,57,100,50,80
8630,100,10,1,1,59,100,50,85
8633,100,10,1,1,65,100,50,73
8632,100,10,1,1,63,100,50,79
8634,100,10,1,1,67,100,50,75
